,ACF1,lumpiness,stationary,entropy,lshift,vchange,fspots,missing,trend,linearity,curvature,spikiness,season,peak,trough,KLscore,change.idx
1,0.932132253644488,0.0725218722463281,0.0258117540159705,0.41604655798266,0.913195225127827,0.72651755836248,14,2231,0.135700764825475,-2.38601778436586,-2.75458395948699,5.6046997391798e-10,0.865085578162432,20.695908860903,-3.72199332526049,27.8207358911482,16410
2,0.930161555264648,0.114903035763021,0.0301611141740832,0.41261059941607,0.4491789775055,0.53916972431012,17,0,0.0956649882089433,-0.763554902832921,0.732865426030731,3.63210218611225e-10,0.816621105941194,21.6556139730031,-3.25159992888985,34.2088919936286,8585
3,0.941616728037853,0.0561426277904942,0.0283806334822768,0.389361701824361,0.554446427373855,0.510747595760959,16,0,0.229155819265943,-2.89954244453969,-4.06135970637295,2.80877761615854e-10,0.858957099956097,19.7829589362838,-4.67261156927732,32.4638513200265,10034
4,0.943959177725834,0.0524668108194425,0.0283368731750318,0.414190824587084,1.17635414747924,0.758351690752041,11,336,0.272815183046968,1.80449766988195,-0.106525721506686,5.33742454680687e-10,0.896171220573825,21.0265795844018,-5.25548027447989,15.1487700242027,13654
5,0.880197366753865,0.208892021555859,0.0507133721103321,0.509453701581237,0.819960277701133,0.600955782471372,14,0,0.156396868564148,10.3952662820116,2.54638561578326,1.92690890470636e-09,0.690056823594645,20.8201409276953,-3.18305003592559,75.4580875222938,20268
6,0.806630978459963,0.36642871843511,0.132365179433844,0.531613907740147,0.566822594937359,0.408700457363397,15,0,0.181173800529161,19.8691645150817,10.068733532884,4.00720426092137e-09,0.498511326707737,12.421403648113,-2.63101692030567,35.6298644636026,1298
7,0.714532138779179,3.08907887845805,0.202622111356392,0.884266485304464,0.79796574636704,0.145546743936569,821,7653,0.10873418273531,-5.10828826755013,2.84593578116232,4.03953387489079e-07,0.0671663989325278,6.40073143226712,-0.731677811460677,216.152454100299,19148
8,0.694868972186299,0.195962009808594,0.0549289143917365,0.591839251831461,1.15103840808446,0.520006364113213,39,192,0.0465065140406931,-1.19122855835111,-0.328375759482033,5.60462428590767e-09,0.438618741684,14.9123412623507,-1.87139654687678,37.5756235807513,1099
9,0.687168495129608,0.266363272436679,0.11482687755623,0.612919359670933,0.731806940063734,0.530712677621238,111,0,0.093601252192967,-1.36895194505974,0.166673529778305,5.93014510657837e-09,0.141910131313662,4.78764767081813,-0.529296360220411,80.4300458793845,2731
10,0.764630931154846,0.511824439773614,0.128678226181586,0.605028135503656,0.857038030125834,0.772151260001205,271,0,0.158837438222461,-2.63454127232591,-2.29136598324385,1.33923308448785e-08,0.356700231604212,10.5037688617315,-1.99757716419414,74.9905765520436,20757
11,0.826058286365392,21.3636086107341,0.149815997049482,0.840944014692083,0.320382062058388,0.100341272653098,2479,0,0.0259487810302377,2.31844821245093,-1.76531301928428,4.18599418798236e-07,0.0966442251189905,4.54817721569835,-0.857907184168213,249.862699570501,9041
12,0.770511042284503,8.70358135698048,0.115968759241621,0.788889197179627,0.504196964025055,0.215443887504505,1177,2927,0.0433745093503203,-0.980739477780194,1.06882629327464,4.81081588334137e-07,0.22797455986592,8.3699190305169,-1.63232112968897,184.23216776427,25677
13,0.689637188622921,0.257019299549424,0.122887284175233,0.622888741221764,0.735527609130158,0.43099483738738,112,0,0.148685443588249,2.45463011790169,-2.3108592205881,4.9414471885289e-09,0.225595934831644,12.4605127843858,-0.900644386536249,63.0314529779121,2731
14,0.733261842268484,0.307466539851274,0.0554918549837224,0.597404776238937,0.977536243157889,0.570767763524446,37,48,0.0835335101912595,11.8438824271616,1.31861338161947,7.66557131474532e-09,0.490338934667623,18.1006618365893,-2.63432260332264,68.7941077442386,18767
15,0.937027382129863,0.132906925343464,0.0676804647318893,0.436302880773395,1.04643458351428,0.744705361291766,720,4968,0.197955139546863,-2.23393466711905,-2.38435090002651,7.12777418818223e-09,0.877820936718792,23.863898103956,-4.43291609906176,52.8618338675157,10034
16,0.920481524606461,0.0857473214011497,0.0257436464982701,0.443577966042359,0.900191147455423,0.643354437392927,23,10895,0.0767543152375001,-1.54020850191647,-0.724201122082654,1.21963118171658e-09,0.837467717964125,30.47675536361,-3.52647492976895,24.7049849797173,8585
17,0.746692088890671,0.221584307072705,0.0995325494504587,0.584029691544366,1.29435650977341,0.641447290143719,46,4319,0.122743538852162,-4.14279677848177,-1.61904908533585,5.26992015354705e-09,0.356900244826909,8.94841792496078,-1.95041116724615,41.3544729191612,26278
18,0.716296093423922,0.255059080732464,0.112778914287391,0.607130678834246,0.734067312774707,0.596666757054448,112,0,0.142861490438806,-2.64559857132993,-2.02270592699077,5.13187268286685e-09,0.237091411078448,7.68500502060507,-1.35585259267984,49.7583513275208,6474
19,0.93055309650995,0.101300505592183,0.0446047394729057,0.430601165246429,0.96608493638861,0.745499533976854,14,7224,0.298279179801061,8.74660705908718,-1.72461419106055,6.01396667933497e-10,0.875463529048993,15.1597543507679,-4.14630553089316,17.1812535063969,19677
20,0.896857947317067,0.146829175813221,0.0629357169352624,0.529980502942447,1.42432013479138,0.788026336326465,13,6110,0.188265756287044,2.88920567090641,-0.867562273963142,4.73961946217232e-09,0.736314908867424,16.2194079764142,-4.87324159192608,78.4389322198631,16751
21,0.904349938656281,0.371557588973492,0.0511098624134522,0.488321649657759,1.11119222931676,0.600591076864355,17,6240,0.213457529005574,5.96069208348617,-0.370731661972953,1.96443363512481e-09,0.751317068780081,22.4748883950315,-4.52782133877502,80.867542969977,10033
22,0.909620671359959,0.0418552632116981,0.0293570339568308,0.423100394086748,1.33690045260054,2.04989178754568,9,7104,0.193037572557297,2.87073862961178,-0.689184794594933,4.62654539927702e-10,0.863015509724653,25.6022201080074,-3.74894561321214,82.367265092225,24112
23,0.792865670774958,0.290851202305638,0.113367872506986,0.605421405310734,1.074899697992,0.715151144721358,60,6384,0.0880213412464012,1.12285732395773,-1.54431010822621,1.5153613548158e-08,0.508385829123034,17.672353846343,-2.23981311589125,37.8831400901741,26968
24,0.79602064008876,0.209074192264421,0.0952908941440813,0.590664655796844,1.0947775977809,0.600746334321301,19,6982,0.0503937812913668,1.48372341892023,0.41803695583169,1.52179898629492e-08,0.585755350586981,41.1938551866696,-2.44910918257981,30.0504747260542,23873
25,0.87699886461005,0.330640589608352,0.103890848849515,0.564605010518876,1.06207884714453,0.724964247007271,17,6240,0.144733393838588,-0.213514902977784,-0.60706986276223,8.48033916326424e-09,0.702455242686674,26.1581844124144,-2.77997479457337,124.503577441166,17520
26,0.91321421075976,0.110564682552222,0.030072391975309,0.485060796594721,0.876411158101785,0.499230928358059,27,6479,0.0838788843551272,0.249647012909609,-0.750884204442401,1.2927599545507e-09,0.745930983555244,31.2680127960134,-2.60028173064873,34.956961407485,12567
27,0.903923008308598,0.265223187170181,0.0463773453335825,0.528281275811451,0.75560206174812,0.546255858311377,40,5832,0.0879095653752879,-0.783427990520698,0.240290610557684,2.86260222049849e-09,0.642033430540183,19.6854181115177,-2.70479566820511,54.0061490510433,12567
28,0.835260650463821,0.187124713925607,0.0453157016988195,0.592536452906558,1.37630897292217,1.13142402574793,35,6710,0.081150171330799,0.68028110156042,-1.44615152959843,1.42200108200298e-08,0.643456146525678,26.9515091294337,-1.92040007051374,90.7073321009224,24047
29,0.88791776971237,2.07501904052815,0.188050045413856,0.674320061747454,0.839738732259101,0.373923051640593,141,8135,0.260367980638028,4.08032598031899,2.36504970691829,2.48420184666348e-07,0.425481286625719,13.5206909492833,-1.22628680122634,187.947651163206,19148
30,0.901052238672944,0.0848942559288055,0.067054230223597,0.495587148502865,1.78912031299767,0.951024973710735,11,8183,0.235996923350461,3.20736752482881,1.69750340790185,1.44997157300904e-09,0.774805705705544,18.1268101973471,-4.68461548743804,79.0315967541851,10034
31,0.914138965687681,0.77373260863049,0.0863296279210595,0.546880661859444,0.90144412153173,0.485744471655999,21,6743,0.0757489527006264,1.87435816986214,1.21318378681969,1.00464042770043e-08,0.580966201313567,20.3691966106814,-2.43910273225211,179.619069648901,24667
32,0.909260829671009,0.235541656280238,0.0971300186246117,0.54978475078358,1.50841430941411,0.654135107938609,93,9161,0.190668049763975,-3.72650755687563,-3.98605844202722,6.06361794640644e-08,0.735455220247049,28.2967131180417,-3.34239959536874,104.215398267098,8761
33,0.764101089551256,0.270304019428933,0.0893328934358571,0.610896819189772,0.930027834749669,0.626665308635337,103,11447,0.156070904492707,2.27872810281278,-0.662126899820851,1.29594166269235e-08,0.512588394952013,15.4863077595584,-1.8814478146882,58.1608636399305,22437
34,0.711773282186317,1.77798474572892,0.059539107520899,0.691987637115058,0.747226865084441,0.360898855026228,167,12551,0.0866461356628659,0.585143800411709,-3.31077264562325,2.03923910586773e-07,0.505938119098707,19.5653437844359,-1.92299959235807,60.3156939944874,18789
36,0.825579065885326,0.213407726839979,0.107889869170107,0.630598109147117,1.04195046578243,0.716680246720962,28,18877,0.105130923967131,-1.56989883559243,0.652111173837943,9.17247590820203e-08,0.510230390746871,28.9656889448571,-3.51198829992151,15.7748833072174,20753
37,0.885833857575096,0.482519440029023,0.0541919138164549,0.567080393259634,0.924078671678039,0.594169227858308,19,18262,0.0626710784876494,0.348809140338377,1.66456639469075,3.42390978344837e-08,0.674973247912991,14.0669615275634,-1.88212306407486,87.094692494984,24667
38,0.930175578090096,0.0352532150570651,0.0343338354559842,0.437351680672052,1.26492105790117,0.512348445134412,10,17518,0.222061870322548,1.11923507540759,-0.0601212762044968,1.62096445642298e-09,0.872973343323014,24.7530728589477,-2.57929248991591,6.29590317312066,17521
39,0.772635955075604,0.224476208692422,0.0820794257451427,0.595496949746857,0.842797304398607,0.478324551875794,20,14656,0.0911964742362164,-2.05586623310592,-1.65712269779987,2.23068245962959e-08,0.482339276756209,32.1524554488101,-2.05009453931798,31.364137952563,25960
40,0.849369012025341,0.20570746529589,0.0897811370020533,0.554688214218255,1.01812227828269,0.654521808346034,36,17974,0.144647726540773,-7.94913576724761,-2.08977431382031,1.16964132136539e-08,0.599019941593698,25.0128023580756,-2.08572382075177,18.1583281027265,22602
42,0.922208365639755,0.505011950081755,0.201697143641737,0.567526991306469,0.724261197287416,0.724821002609779,97,20830,0.353878030243661,-11.5226084193833,-4.5022758228598,6.61214029327314e-08,0.559364408168318,9.35808465741234,-1.37840460448119,38.8871321877565,20417
